id;usuarioId;nome;categoria;quantidade;valor;dataValidade;observacoes
4052;3;Abobora grelhado com alho e limao 04030;Jantar;5371;2300.83;08/06/2028;Lote massivo 04030, menu premium com pure de mandioca
4053;3;Lasanha assado com molho de laranja 04031;Jantar;3397;1722.91;07/02/2026;Lote massivo 04031, menu economico com feijao tropeiro
4054;3;Kafta recheado com paprica defumada 04032;Vegetariana;10009;573.85;25/06/2026;Lote massivo 04032, menu especial com pure de mandioca
4055;3;Salmao empanado com curry suave 04033;Jantar;14716;1087.01;15/10/2027;Lote massivo 04033, menu proteico com arroz vermelho
4056;3;Panqueca recheado com alho e limao 04034;Almoço;4431;816.15;25/03/2027;Lote massivo 04034, menu artesanal com farofa e vinagrete
4057;3;Frango grelhado com molho branco 04035;Almoço;24557;1988.18;30/03/2027;Lote massivo 04035, menu fit com tabule
4058;3;Cogumelos xadrez com molho de laranja 04036;Jantar;13979;1073.03;16/08/2025;Lote massivo 04036, menu executivo com farofa e vinagrete
4059;3;Kafta grelhado com paprica defumada 04037;Almoço;17179;1933.79;26/04/2031;Lote massivo 04037, menu economico com farofa e vinagrete
4060;3;Lombo suino a parmegiana com molho de laranja 04038;Vegetariana;23955;1185.12;04/07/2030;Lote massivo 04038, menu especial com tabule
4061;3;Lasanha assado com molho barbecue 04039;Almoço;23785;607.65;26/10/2028;Lote massivo 04039, menu tradicional com legumes no vapor
4062;3;Tilapia ao curry com molho madeira 04040;Almoço;14243;835.04;25/01/2028;Lote massivo 04040, menu tradicional com batata-doce
4063;3;Salmao grelhado com molho madeira 04041;Vegetariana;10131;1178.26;09/04/2029;Lote massivo 04041, menu leve com arroz de couve-flor
4064;3;Salmao assado com molho de tomate 04042;Vegetariana;13670;2018.41;18/01/2026;Lote massivo 04042, menu artesanal com feijao tropeiro
4065;3;Atum gratinado com molho de ervas 04043;Jantar;15325;1916.07;01/07/2031;Lote massivo 04043, menu leve com pure de batata
4066;3;Tofu xadrez com molho agridoce 04044;Vegetariana;1077;984.58;02/06/2026;Lote massivo 04044, menu proteico com polenta cremosa
4067;3;Salmao gratinado com molho branco 04045;Almoço;9405;962.22;10/06/2029;Lote massivo 04045, menu proteico com cuscuz marroquino
4068;3;Almondegas com ervas com cebola caramelizada 04046;Vegetariana;11296;298.49;12/05/2025;Lote massivo 04046, menu proteico com cuscuz marroquino
4069;3;Carne bovina grelhado com molho de mostarda 04047;Almoço;18515;230.98;14/03/2028;Lote massivo 04047, menu proteico com salada de graos
4070;3;Salmao ao curry com molho madeira 04048;Almoço;10487;2328.64;22/11/2028;Lote massivo 04048, menu fit com cuscuz marroquino
4071;3;Grao-de-bico ao curry com molho agridoce 04049;Almoço;22767;50.67;02/02/2024;Lote massivo 04049, menu especial com arroz branco e feijao
4072;3;Cogumelos grelhado com paprica defumada 04050;Jantar;11537;1068.08;22/04/2028;Lote massivo 04050, menu leve com arroz vermelho
4073;3;Lasanha gratinado com curry suave 04051;Almoço;13106;1762.89;13/04/2031;Lote massivo 04051, menu premium com arroz com lentilha
4074;3;Tofu recheado com molho de laranja 04052;Vegetariana;6480;2315.71;28/05/2029;Lote massivo 04052, menu fit com legumes no vapor
4075;3;Lasanha picante com molho de laranja 04053;Almoço;24768;1138.43;02/05/2031;Lote massivo 04053, menu leve com arroz vermelho
4076;3;Almondegas picante com cebola caramelizada 04054;Vegetariana;24134;410.64;15/02/2026;Lote massivo 04054, menu executivo com feijao tropeiro
4077;3;Grao-de-bico com ervas com molho branco 04055;Vegetariana;21148;1074.92;12/08/2028;Lote massivo 04055, menu tradicional com polenta cremosa
4078;3;Grao-de-bico a parmegiana com molho de tomate 04056;Jantar;2408;272.99;21/01/2025;Lote massivo 04056, menu economico com farofa e vinagrete
4079;3;Abobora acebolado com molho de laranja 04057;Almoço;8163;195.32;21/06/2027;Lote massivo 04057, menu caseiro com feijao tropeiro
4080;3;Cogumelos a parmegiana com molho madeira 04058;Jantar;20991;1698.73;10/12/2024;Lote massivo 04058, menu especial com feijao tropeiro
4081;3;Salmao ao curry com molho de mostarda 04059;Vegetariana;15437;2055.81;19/08/2026;Lote massivo 04059, menu especial com legumes no vapor
4082;3;Pernil desfiado com molho agridoce 04060;Almoço;21365;925.38;20/02/2026;Lote massivo 04060, menu premium com pure de batata
4083;3;Abobora com legumes com molho de laranja 04061;Almoço;11885;332.57;21/03/2027;Lote massivo 04061, menu artesanal com batata-doce
4084;3;Escondidinho gratinado com paprica defumada 04062;Vegetariana;22353;136.36;15/09/2026;Lote massivo 04062, menu economico com arroz com lentilha
4085;3;Feijao empanado com cebola caramelizada 04063;Almoço;4524;939.46;20/04/2028;Lote massivo 04063, menu artesanal com arroz de couve-flor
4086;3;Omelete ao vapor com paprica defumada 04064;Vegetariana;20651;1202.67;02/07/2028;Lote massivo 04064, menu leve com pure de batata
4087;3;Pernil recheado com cebola caramelizada 04065;Jantar;591;210.85;04/12/2029;Lote massivo 04065, menu fit com macarrao integral
4088;3;Frango a parmegiana com molho de ervas 04066;Almoço;22050;569.17;13/07/2024;Lote massivo 04066, menu executivo com arroz com lentilha
4089;3;Tilapia cozido com molho barbecue 04067;Jantar;19291;1342.82;14/01/2027;Lote massivo 04067, menu fit com abobora e vagem
4090;3;Kafta com legumes com molho barbecue 04068;Vegetariana;5297;318.37;24/05/2027;Lote massivo 04068, menu artesanal com arroz com lentilha
4091;3;Tofu ao curry com alho e limao 04069;Vegetariana;20763;1971.63;10/09/2029;Lote massivo 04069, menu leve com salada de graos
4092;3;Feijao picante com molho de laranja 04070;Vegetariana;1803;1089.71;12/07/2029;Lote massivo 04070, menu caseiro com polenta cremosa
4093;3;Nhoque com legumes com molho madeira 04071;Vegetariana;1080;1346.26;21/07/2027;Lote massivo 04071, menu proteico com tabule
4094;3;Tilapia com ervas com molho barbecue 04072;Jantar;5651;633.74;22/09/2029;Lote massivo 04072, menu executivo com quinoa e legumes
4095;3;Pernil assado com cebola caramelizada 04073;Vegetariana;8373;1207.07;13/06/2027;Lote massivo 04073, menu economico com pure de mandioca
4096;3;Quinoa cozido com cebola caramelizada 04074;Vegetariana;9597;2413.54;03/01/2028;Lote massivo 04074, menu artesanal com legumes no vapor
4097;3;Tilapia a parmegiana com molho barbecue 04075;Almoço;16395;97.39;21/08/2026;Lote massivo 04075, menu artesanal com tabule
4098;3;Lasanha empanado com molho madeira 04076;Almoço;19034;1805.53;22/10/2027;Lote massivo 04076, menu executivo com arroz de couve-flor
4099;3;Escondidinho gratinado com molho de mostarda 04077;Jantar;23114;1451.2;09/12/2026;Lote massivo 04077, menu executivo com legumes no vapor
4100;3;Pernil desfiado com cebola caramelizada 04078;Almoço;2107;543.27;12/03/2027;Lote massivo 04078, menu fit com polenta cremosa
4101;3;Omelete assado com molho de mostarda 04079;Almoço;23158;1447.29;23/11/2028;Lote massivo 04079, menu tradicional com feijao tropeiro
4102;3;Panqueca xadrez com curry suave 04080;Almoço;15445;712.89;16/06/2024;Lote massivo 04080, menu especial com arroz de couve-flor
4103;3;Salmao gratinado com molho de tomate 04081;Almoço;9190;713.71;09/09/2029;Lote massivo 04081, menu tradicional com pure de batata
4104;3;Atum ao vapor com molho de laranja 04082;Jantar;1197;205.6;27/04/2025;Lote massivo 04082, menu executivo com legumes no vapor
4105;3;Carne bovina a parmegiana com molho agridoce 04083;Almoço;13537;2124.19;27/05/2029;Lote massivo 04083, menu executivo com tabule
4106;3;Risoto com ervas com molho de tomate 04084;Almoço;7344;2160.97;12/08/2028;Lote massivo 04084, menu leve com pure de batata
4107;3;Escondidinho gratinado com molho madeira 04085;Jantar;7667;36.06;18/11/2025;Lote massivo 04085, menu tradicional com macarrao integral
4108;3;Atum com ervas com paprica defumada 04086;Jantar;14474;1580.23;08/03/2028;Lote massivo 04086, menu fit com quinoa e legumes
4109;3;Pernil grelhado com molho de laranja 04087;Almoço;8323;1929.58;20/04/2031;Lote massivo 04087, menu especial com legumes no vapor
4110;3;Costela ao vapor com molho de mostarda 04088;Vegetariana;8484;377.68;06/05/2028;Lote massivo 04088, menu premium com arroz vermelho
4111;3;Feijao empanado com molho de ervas 04089;Vegetariana;20396;1583.05;28/02/2029;Lote massivo 04089, menu executivo com arroz integral e brocolis
4112;3;Carne bovina acebolado com molho de ervas 04090;Almoço;19908;304.82;23/02/2029;Lote massivo 04090, menu premium com abobora e vagem
4113;3;Escondidinho empanado com molho branco 04091;Vegetariana;2882;970.77;03/05/2029;Lote massivo 04091, menu economico com batata-doce
4114;3;Pernil xadrez com molho barbecue 04092;Vegetariana;6817;1275.21;22/04/2029;Lote massivo 04092, menu fit com arroz vermelho
4115;3;Nhoque com legumes com curry suave 04093;Almoço;481;1267.9;27/05/2026;Lote massivo 04093, menu premium com farofa e vinagrete
4116;3;Carne bovina picante com paprica defumada 04094;Vegetariana;14513;755.69;17/07/2028;Lote massivo 04094, menu economico com macarrao integral
4117;3;Lombo suino assado com paprica defumada 04095;Vegetariana;14668;1422.87;04/05/2027;Lote massivo 04095, menu premium com pure de mandioca
4118;3;Frango com ervas com curry suave 04096;Jantar;1450;510.65;25/08/2027;Lote massivo 04096, menu caseiro com arroz de couve-flor
4119;3;Grao-de-bico desfiado com molho de ervas 04097;Jantar;19330;900.64;24/05/2028;Lote massivo 04097, menu artesanal com abobora e vagem
4120;3;Costela picante com molho branco 04098;Vegetariana;2093;121.66;25/07/2029;Lote massivo 04098, menu executivo com arroz vermelho
4121;3;Tofu empanado com molho de mostarda 04099;Jantar;7285;1325.23;20/08/2030;Lote massivo 04099, menu leve com abobora e vagem
4122;3;Kafta desfiado com molho de laranja 04100;Vegetariana;3676;2311.38;30/04/2024;Lote massivo 04100, menu caseiro com polenta cremosa
4123;3;Almondegas ao vapor com molho de mostarda 04101;Almoço;10254;2375.06;01/07/2025;Lote massivo 04101, menu tradicional com arroz de couve-flor
4124;3;Carne bovina picante com molho de mostarda 04102;Almoço;20046;747.72;23/07/2026;Lote massivo 04102, menu tradicional com feijao tropeiro
4125;3;Quinoa recheado com molho de laranja 04103;Vegetariana;16133;404.3;24/05/2027;Lote massivo 04103, menu fit com quinoa e legumes
4126;3;Salmao grelhado com molho de laranja 04104;Vegetariana;2061;1596.56;30/11/2030;Lote massivo 04104, menu artesanal com abobora e vagem
4127;3;Grao-de-bico empanado com molho de mostarda 04105;Jantar;13631;1387.0;01/03/2029;Lote massivo 04105, menu executivo com tabule
4128;3;Lentilha refogado com molho branco 04106;Jantar;5235;768.67;02/10/2025;Lote massivo 04106, menu fit com salada de graos
4129;3;Atum desfiado com cebola caramelizada 04107;Almoço;599;429.92;28/11/2026;Lote massivo 04107, menu caseiro com feijao tropeiro
4130;3;Omelete gratinado com curry suave 04108;Almoço;16591;1865.43;06/10/2028;Lote massivo 04108, menu executivo com batata-doce
4131;3;Tofu recheado com paprica defumada 04109;Almoço;23640;676.16;30/06/2025;Lote massivo 04109, menu fit com pure de batata
4132;3;Abobora gratinado com alho e limao 04110;Almoço;23918;517.67;14/06/2025;Lote massivo 04110, menu proteico com salada de graos
4133;3;Kafta a parmegiana com molho barbecue 04111;Almoço;22817;105.1;01/11/2029;Lote massivo 04111, menu economico com salada de graos
4134;3;Abobora empanado com molho agridoce 04112;Jantar;16890;1379.6;08/09/2028;Lote massivo 04112, menu leve com legumes no vapor
4135;3;Cogumelos grelhado com molho madeira 04113;Vegetariana;11546;308.28;26/08/2026;Lote massivo 04113, menu artesanal com pure de mandioca
4136;3;Cogumelos picante com molho de laranja 04114;Jantar;15745;2218.74;26/08/2029;Lote massivo 04114, menu executivo com arroz integral e brocolis
4137;3;Lasanha com legumes com molho de tomate 04115;Almoço;2992;1982.12;06/05/2026;Lote massivo 04115, menu leve com abobora e vagem
4138;3;Tofu a parmegiana com molho de mostarda 04116;Almoço;4490;118.31;10/01/2031;Lote massivo 04116, menu executivo com farofa e vinagrete
4139;3;Tilapia empanado com molho de mostarda 04117;Almoço;558;2482.78;28/03/2027;Lote massivo 04117, menu artesanal com arroz branco e feijao
4140;3;Omelete recheado com molho branco 04118;Jantar;1812;464.27;31/01/2025;Lote massivo 04118, menu premium com arroz branco e feijao
4141;3;Costela desfiado com molho madeira 04119;Almoço;1285;1417.27;22/03/2025;Lote massivo 04119, menu caseiro com arroz de couve-flor
4142;3;Escondidinho gratinado com molho agridoce 04120;Jantar;9174;17.52;04/03/2028;Lote massivo 04120, menu tradicional com pure de batata
4143;3;Atum assado com cebola caramelizada 04121;Vegetariana;17245;877.93;20/08/2030;Lote massivo 04121, menu executivo com batata-doce
4144;3;Abobora refogado com curry suave 04122;Jantar;6780;962.29;11/09/2028;Lote massivo 04122, menu proteico com arroz de couve-flor
4145;3;Escondidinho acebolado com molho madeira 04123;Vegetariana;1258;46.78;26/11/2026;Lote massivo 04123, menu proteico com arroz com lentilha
4146;3;Abobora ao vapor com curry suave 04124;Jantar;24372;992.1;15/07/2028;Lote massivo 04124, menu tradicional com cuscuz marroquino
4147;3;Risoto recheado com curry suave 04125;Vegetariana;19509;2014.22;30/03/2027;Lote massivo 04125, menu caseiro com arroz com lentilha
4148;3;Omelete grelhado com molho branco 04126;Jantar;20059;80.88;11/08/2026;Lote massivo 04126, menu fit com pure de batata
4149;3;Escondidinho grelhado com molho de ervas 04127;Jantar;19887;1301.33;17/06/2025;Lote massivo 04127, menu especial com batata-doce
4150;3;Lentilha com ervas com cebola caramelizada 04128;Vegetariana;6628;237.82;08/12/2027;Lote massivo 04128, menu tradicional com polenta cremosa
4151;3;Carne bovina com legumes com cebola caramelizada 04129;Almoço;1134;1167.46;05/09/2030;Lote massivo 04129, menu especial com polenta cremosa
4152;3;Escondidinho empanado com molho branco 04130;Jantar;21050;159.38;15/06/2030;Lote massivo 04130, menu economico com arroz integral e brocolis
4153;3;Carne bovina gratinado com paprica defumada 04131;Almoço;19130;454.07;03/07/2029;Lote massivo 04131, menu economico com abobora e vagem
4154;3;Grao-de-bico gratinado com molho agridoce 04132;Vegetariana;14122;2310.3;05/06/2026;Lote massivo 04132, menu especial com pure de batata
4155;3;Pernil ao curry com curry suave 04133;Jantar;22883;296.09;01/12/2029;Lote massivo 04133, menu leve com macarrao integral
4156;3;Costela gratinado com alho e limao 04134;Vegetariana;18453;610.61;10/03/2024;Lote massivo 04134, menu leve com farofa e vinagrete
4157;3;Costela com ervas com molho de tomate 04135;Jantar;19067;1688.89;10/01/2026;Lote massivo 04135, menu executivo com salada de graos
4158;3;Costela grelhado com molho de tomate 04136;Vegetariana;9258;2495.99;03/08/2026;Lote massivo 04136, menu economico com legumes no vapor
4159;3;Quinoa empanado com molho madeira 04137;Jantar;20168;510.05;04/05/2028;Lote massivo 04137, menu proteico com arroz com lentilha
4160;3;Feijao picante com molho barbecue 04138;Almoço;3635;2298.99;06/05/2027;Lote massivo 04138, menu especial com macarrao integral
4161;3;Berinjela a parmegiana com molho barbecue 04139;Almoço;12591;2213.25;20/03/2027;Lote massivo 04139, menu economico com arroz de couve-flor
4162;3;Feijao picante com molho de ervas 04140;Almoço;317;951.95;20/03/2027;Lote massivo 04140, menu executivo com tabule
4163;3;Almondegas cozido com molho madeira 04141;Almoço;12276;1568.05;30/09/2030;Lote massivo 04141, menu fit com tabule
4164;3;Grao-de-bico refogado com molho de tomate 04142;Jantar;18063;204.6;04/09/2030;Lote massivo 04142, menu leve com macarrao integral
4165;3;Escondidinho ao vapor com molho de mostarda 04143;Jantar;6675;892.44;20/02/2028;Lote massivo 04143, menu especial com macarrao integral
4166;3;Abobora desfiado com molho de mostarda 04144;Almoço;22170;133.68;24/06/2030;Lote massivo 04144, menu executivo com quinoa e legumes
4167;3;Panqueca picante com molho de ervas 04145;Almoço;13160;906.29;27/04/2025;Lote massivo 04145, menu tradicional com arroz integral e brocolis
4168;3;Omelete recheado com cebola caramelizada 04146;Vegetariana;9796;1858.16;24/04/2030;Lote massivo 04146, menu premium com legumes no vapor
4169;3;Escondidinho ao curry com paprica defumada 04147;Almoço;15188;1417.23;10/06/2028;Lote massivo 04147, menu especial com polenta cremosa
4170;3;Atum a parmegiana com paprica defumada 04148;Jantar;6048;504.82;29/06/2029;Lote massivo 04148, menu premium com macarrao integral
4171;3;Abobora empanado com molho barbecue 04149;Almoço;18797;2194.53;19/06/2024;Lote massivo 04149, menu artesanal com abobora e vagem
4172;3;Frango desfiado com molho branco 04150;Jantar;4043;1575.08;15/04/2028;Lote massivo 04150, menu fit com farofa e vinagrete
4173;3;Grao-de-bico desfiado com cebola caramelizada 04151;Almoço;3282;9.0;06/12/2030;Lote massivo 04151, menu proteico com salada de graos
4174;3;Tilapia gratinado com paprica defumada 04152;Jantar;13387;2025.83;15/05/2027;Lote massivo 04152, menu tradicional com legumes no vapor
4175;3;Risoto com ervas com curry suave 04153;Almoço;21098;932.82;04/09/2026;Lote massivo 04153, menu premium com abobora e vagem
4176;3;Risoto acebolado com alho e limao 04154;Almoço;12784;452.21;14/07/2026;Lote massivo 04154, menu economico com polenta cremosa
4177;3;Cogumelos cozido com paprica defumada 04155;Jantar;8343;145.29;09/02/2028;Lote massivo 04155, menu premium com abobora e vagem
4178;3;Omelete com legumes com molho de mostarda 04156;Almoço;8724;1425.6;16/08/2024;Lote massivo 04156, menu economico com legumes no vapor
4179;3;Lasanha cozido com molho barbecue 04157;Almoço;23389;2066.36;01/04/2025;Lote massivo 04157, menu artesanal com macarrao integral
4180;3;Quinoa com ervas com paprica defumada 04158;Almoço;8449;2155.71;24/04/2026;Lote massivo 04158, menu executivo com tabule
4181;3;Tilapia com legumes com curry suave 04159;Almoço;12492;1826.77;29/08/2030;Lote massivo 04159, menu economico com legumes no vapor
4182;3;Panqueca gratinado com molho barbecue 04160;Vegetariana;21660;249.96;19/02/2026;Lote massivo 04160, menu proteico com polenta cremosa
4183;3;Kafta grelhado com molho de mostarda 04161;Almoço;7453;2146.08;04/01/2027;Lote massivo 04161, menu leve com tabule
4184;3;Pernil empanado com paprica defumada 04162;Jantar;11660;1992.84;26/01/2030;Lote massivo 04162, menu proteico com arroz integral e brocolis
4185;3;Atum gratinado com molho madeira 04163;Vegetariana;16667;371.76;07/11/2024;Lote massivo 04163, menu proteico com arroz vermelho
4186;3;Costela picante com paprica defumada 04164;Jantar;22888;1196.13;03/06/2026;Lote massivo 04164, menu fit com batata-doce
4187;3;Kafta desfiado com alho e limao 04165;Almoço;2133;1008.47;29/11/2029;Lote massivo 04165, menu artesanal com arroz vermelho
4188;3;Costela gratinado com molho agridoce 04166;Jantar;18045;1754.62;09/10/2025;Lote massivo 04166, menu fit com macarrao integral
4189;3;Omelete assado com molho de mostarda 04167;Jantar;16252;2234.92;22/11/2027;Lote massivo 04167, menu executivo com abobora e vagem
4190;3;Grao-de-bico ao curry com molho branco 04168;Jantar;14278;230.23;13/06/2030;Lote massivo 04168, menu caseiro com cuscuz marroquino
4191;3;Risoto grelhado com molho de laranja 04169;Vegetariana;3497;491.95;21/08/2030;Lote massivo 04169, menu artesanal com tabule
4192;3;Cogumelos picante com molho madeira 04170;Jantar;14100;349.47;06/08/2028;Lote massivo 04170, menu artesanal com batata-doce
4193;3;Omelete picante com molho de tomate 04171;Vegetariana;3274;373.75;15/03/2029;Lote massivo 04171, menu especial com arroz integral e brocolis
4194;3;Panqueca acebolado com molho agridoce 04172;Vegetariana;8030;1976.52;30/10/2029;Lote massivo 04172, menu premium com salada de graos
4195;3;Cogumelos gratinado com molho de ervas 04173;Vegetariana;21566;185.6;30/01/2027;Lote massivo 04173, menu tradicional com arroz vermelho
4196;3;Feijao com ervas com curry suave 04174;Vegetariana;7124;211.73;23/02/2027;Lote massivo 04174, menu executivo com salada de graos
4197;3;Carne bovina ao vapor com alho e limao 04175;Almoço;20167;1625.16;02/09/2028;Lote massivo 04175, menu tradicional com pure de batata
4198;3;Feijao cozido com molho agridoce 04176;Jantar;19884;901.76;21/06/2027;Lote massivo 04176, menu executivo com macarrao integral
4199;3;Almondegas xadrez com molho barbecue 04177;Jantar;3609;206.42;20/10/2027;Lote massivo 04177, menu proteico com arroz integral e brocolis
4200;3;Frango cozido com molho de ervas 04178;Jantar;19213;1996.24;20/01/2024;Lote massivo 04178, menu premium com batata-doce
4201;3;Lasanha acebolado com molho branco 04179;Almoço;15089;1134.78;14/10/2026;Lote massivo 04179, menu caseiro com arroz de couve-flor
4202;3;Frango gratinado com molho de mostarda 04180;Almoço;1399;765.4;20/08/2026;Lote massivo 04180, menu especial com tabule
4203;3;Panqueca com legumes com molho agridoce 04181;Jantar;8990;1008.95;25/05/2029;Lote massivo 04181, menu tradicional com pure de batata
4204;3;Lasanha gratinado com molho barbecue 04182;Vegetariana;20314;53.8;09/01/2028;Lote massivo 04182, menu economico com tabule
4205;3;Panqueca xadrez com molho madeira 04183;Jantar;23811;1299.5;26/09/2028;Lote massivo 04183, menu artesanal com farofa e vinagrete
4206;3;Abobora assado com cebola caramelizada 04184;Jantar;11286;2363.73;07/07/2027;Lote massivo 04184, menu artesanal com legumes no vapor
4207;3;Cogumelos cozido com molho de tomate 04185;Jantar;10593;227.35;31/10/2024;Lote massivo 04185, menu economico com salada de graos
4208;3;Lasanha desfiado com cebola caramelizada 04186;Almoço;348;1178.4;08/05/2030;Lote massivo 04186, menu tradicional com batata-doce
4209;3;Carne bovina cozido com molho barbecue 04187;Almoço;3163;253.53;25/06/2030;Lote massivo 04187, menu especial com quinoa e legumes
4210;3;Omelete xadrez com alho e limao 04188;Jantar;814;2051.03;16/02/2028;Lote massivo 04188, menu tradicional com salada de graos
4211;3;Carne bovina xadrez com molho de mostarda 04189;Jantar;22789;1543.91;08/09/2029;Lote massivo 04189, menu leve com arroz branco e feijao
4212;3;Feijao com ervas com alho e limao 04190;Jantar;5390;1652.74;23/10/2030;Lote massivo 04190, menu proteico com polenta cremosa
4213;3;Escondidinho picante com curry suave 04191;Jantar;16042;2376.9;06/09/2029;Lote massivo 04191, menu leve com legumes no vapor
4214;3;Cogumelos recheado com molho de laranja 04192;Almoço;13269;1037.59;06/10/2025;Lote massivo 04192, menu economico com salada de graos
4215;3;Kafta empanado com molho branco 04193;Almoço;5987;598.08;10/05/2028;Lote massivo 04193, menu caseiro com arroz integral e brocolis
4216;3;Costela com ervas com molho barbecue 04194;Jantar;12913;60.33;21/01/2026;Lote massivo 04194, menu proteico com tabule
4217;3;Almondegas picante com cebola caramelizada 04195;Vegetariana;17987;846.44;25/08/2027;Lote massivo 04195, menu leve com quinoa e legumes
4218;3;Carne bovina ao curry com molho barbecue 04196;Jantar;22480;474.62;19/10/2026;Lote massivo 04196, menu leve com cuscuz marroquino
4219;3;Salmao grelhado com molho de laranja 04197;Jantar;22734;414.75;04/03/2027;Lote massivo 04197, menu caseiro com arroz branco e feijao
4220;3;Abobora cozido com curry suave 04198;Almoço;21093;882.74;27/05/2029;Lote massivo 04198, menu especial com arroz com lentilha
4221;3;Quinoa ao curry com molho de mostarda 04199;Vegetariana;20312;2201.02;28/02/2030;Lote massivo 04199, menu leve com feijao tropeiro
4222;3;Risoto recheado com molho de laranja 04200;Jantar;10408;2318.24;17/12/2026;Lote massivo 04200, menu executivo com arroz branco e feijao
4223;3;Tofu acebolado com molho barbecue 04201;Almoço;20379;1374.18;23/06/2027;Lote massivo 04201, menu especial com cuscuz marroquino
4224;3;Abobora ao curry com molho de ervas 04202;Vegetariana;2182;1384.78;30/01/2029;Lote massivo 04202, menu artesanal com abobora e vagem
4225;3;Salmao assado com molho barbecue 04203;Vegetariana;4802;458.49;12/04/2028;Lote massivo 04203, menu caseiro com farofa e vinagrete
4226;3;Costela refogado com cebola caramelizada 04204;Jantar;8796;978.33;16/01/2024;Lote massivo 04204, menu especial com arroz com lentilha
4227;3;Frango assado com molho branco 04205;Jantar;15305;709.23;17/08/2028;Lote massivo 04205, menu fit com batata-doce
4228;3;Costela recheado com molho de laranja 04206;Vegetariana;19936;1771.47;24/11/2028;Lote massivo 04206, menu artesanal com feijao tropeiro
4229;3;Lentilha recheado com alho e limao 04207;Jantar;14978;743.81;22/01/2026;Lote massivo 04207, menu caseiro com batata-doce
4230;3;Quinoa cozido com molho de mostarda 04208;Vegetariana;4881;738.26;21/01/2027;Lote massivo 04208, menu tradicional com abobora e vagem
4231;3;Omelete ao vapor com molho de ervas 04209;Vegetariana;3716;1530.09;12/12/2025;Lote massivo 04209, menu executivo com farofa e vinagrete
4232;3;Omelete ao vapor com molho agridoce 04210;Almoço;11110;1132.12;16/05/2027;Lote massivo 04210, menu especial com pure de mandioca
4233;3;Salmao gratinado com molho de laranja 04211;Almoço;23913;2464.82;19/03/2025;Lote massivo 04211, menu fit com batata-doce
4234;3;Salmao refogado com cebola caramelizada 04212;Jantar;11171;1468.65;24/10/2027;Lote massivo 04212, menu especial com arroz vermelho
4235;3;Cogumelos xadrez com cebola caramelizada 04213;Almoço;23995;1388.4;07/08/2027;Lote massivo 04213, menu fit com farofa e vinagrete
4236;3;Lentilha empanado com molho de ervas 04214;Vegetariana;6018;1662.25;05/04/2029;Lote massivo 04214, menu fit com salada de graos
4237;3;Pernil gratinado com molho de laranja 04215;Jantar;3620;2011.28;14/09/2026;Lote massivo 04215, menu tradicional com batata-doce
4238;3;Risoto picante com molho agridoce 04216;Almoço;24281;116.04;08/12/2028;Lote massivo 04216, menu especial com arroz vermelho
4239;3;Quinoa com ervas com molho madeira 04217;Almoço;20616;364.85;24/05/2029;Lote massivo 04217, menu proteico com farofa e vinagrete
4240;3;Lasanha com legumes com molho de mostarda 04218;Jantar;13147;1171.45;01/08/2026;Lote massivo 04218, menu economico com abobora e vagem
4241;3;Berinjela picante com molho agridoce 04219;Almoço;20999;2482.47;18/04/2028;Lote massivo 04219, menu caseiro com arroz integral e brocolis
4242;3;Frango empanado com paprica defumada 04220;Jantar;22835;469.46;03/05/2028;Lote massivo 04220, menu economico com salada de graos
4243;3;Omelete a parmegiana com curry suave 04221;Jantar;9627;1191.19;27/07/2027;Lote massivo 04221, menu tradicional com cuscuz marroquino
4244;3;Kafta recheado com molho barbecue 04222;Jantar;17841;1366.25;05/01/2028;Lote massivo 04222, menu tradicional com arroz de couve-flor
4245;3;Escondidinho acebolado com molho de ervas 04223;Jantar;10348;455.16;10/01/2028;Lote massivo 04223, menu tradicional com pure de batata
4246;3;Lombo suino cozido com cebola caramelizada 04224;Jantar;4428;1216.99;05/02/2027;Lote massivo 04224, menu artesanal com cuscuz marroquino
4247;3;Feijao picante com molho de laranja 04225;Vegetariana;20686;1406.73;17/06/2030;Lote massivo 04225, menu caseiro com salada de graos
4248;3;Pernil ao curry com molho de laranja 04226;Almoço;20047;1919.81;10/10/2028;Lote massivo 04226, menu premium com feijao tropeiro
4249;3;Nhoque com legumes com molho de laranja 04227;Almoço;22431;2271.02;08/08/2028;Lote massivo 04227, menu fit com arroz com lentilha
4250;3;Salmao acebolado com molho de mostarda 04228;Jantar;11652;2276.24;19/10/2028;Lote massivo 04228, menu fit com quinoa e legumes
4251;3;Tilapia cozido com cebola caramelizada 04229;Almoço;15668;40.17;24/02/2030;Lote massivo 04229, menu premium com pure de batata
4252;3;Risoto com legumes com molho madeira 04230;Almoço;11116;320.69;05/12/2029;Lote massivo 04230, menu executivo com legumes no vapor
4253;3;Atum desfiado com molho agridoce 04231;Vegetariana;118;2370.55;08/10/2030;Lote massivo 04231, menu especial com salada de graos
4254;3;Escondidinho a parmegiana com molho madeira 04232;Jantar;22183;1909.74;28/04/2027;Lote massivo 04232, menu economico com arroz branco e feijao
4255;3;Quinoa assado com molho branco 04233;Jantar;8829;1323.98;08/01/2026;Lote massivo 04233, menu premium com arroz branco e feijao
4256;3;Pernil assado com alho e limao 04234;Almoço;14681;2498.39;09/02/2025;Lote massivo 04234, menu executivo com arroz de couve-flor
